Electrode,rawTimeSeries-NoLineNoise,bpThetaTimeSeries,bpGammaTimeSeries,thetaAngle,thetaPower,gammaAngle,gammaPower,Time
mL_AH1,-5.030792029,-0.279030638,1.215396113,1.670202244,7.905153037,0.90328138,3.854815061,2.586
mL_AH1,-5.970623132,-0.211822187,0.708459386,1.645566377,8.040758516,1.183928324,3.525980624,2.587
mL_AH1,-6.964132057,-0.150347186,0.186766154,1.623063734,8.28179001,1.466436814,3.214470577,2.588
mL_AH1,-7.827264867,-0.096275614,-0.306261823,1.603584557,8.624864244,1.750946993,2.921576817,2.589
mL_AH1,-10.08871791,-0.051198274,-0.732374698,1.587797195,9.070061939,2.037594218,2.648411879,2.59
mL_AH1,-9.60668545,-0.0166148,-1.061461675,1.576154995,9.613482607,2.326504734,2.395565721,2.591
mL_AH1,-5.088497962,0.006077482,-1.273635049,1.568898491,10.25488059,2.617765863,2.163431334,2.592
mL_AH1,-9.769526258,0.015593785,-1.360289253,1.566092433,10.98983654,2.911450397,1.951960893,2.593
mL_AH1,-7.810128843,0.010771093,-1.32409526,1.567663104,11.81784703,-3.075635875,1.760877495,2.594
mL_AH1,-3.448882898,-0.009423635,-1.177992104,1.573437135,12.73398147,-2.777165176,1.58959343,2.595
mL_AH1,-4.978010851,-0.045886346,-0.943328026,1.583176879,13.73754418,-2.476489725,1.437268705,2.596
mL_AH1,-5.284529027,-0.099369895,-0.647375358,1.596609024,14.82311079,-2.173842968,1.302896124,2.597
mL_AH1,-5.955470836,-0.170479192,-0.320489501,1.61344257,15.98985414,-1.869606876,1.185223292,2.598
mL_AH1,-5.40626046,-0.259667514,0.006800112,1.63339064,17.2318837,-1.56426181,1.082957189,2.599
mL_AH1,-4.213138392,-0.367233987,0.306490866,1.656168935,18.54829542,-1.258420334,0.99460807,2.6
mL_AH1,-5.17069573,-0.49332224,0.555361506,1.681518497,19.9327703,-0.952800936,0.918736223,2.601
mL_AH1,-5.233327532,-0.637920218,0.736601711,1.709186494,21.38437452,-0.648185585,0.853791962,2.602
mL_AH1,-5.90064154,-0.800861131,0.840711679,1.738956165,22.89640801,-0.345431882,0.798325815,2.603
mL_AH1,-11.20774279,-0.981825515,0.865646289,1.77061192,24.46794569,-0.045360888,0.750887472,2.604
mL_AH1,-8.960957758,-1.180344362,0.816255338,1.803980077,26.09196284,0.251184236,0.710143831,2.605
mL_AH1,-11.77653811,-1.395803278,0.703137877,1.838879655,27.76757223,0.543478786,0.674869479,2.606
mL_AH1,-20.19298161,-1.627447609,0.541078221,1.875175509,29.48748881,0.830822563,0.643953218,2.607
mL_AH1,-16.52580078,-1.874388492,0.347259681,1.912715804,31.25088244,1.112658589,0.616476842,2.608
mL_AH1,-17.83731733,-2.13560974,0.13945761,1.951397889,33.05027887,1.388479319,0.591626087,2.609
mL_AH1,-19.38582012,-2.40997553,-0.065603162,1.991093308,34.88491413,1.657889516,0.568826093,2.61
mL_AH1,-13.87396111,-2.696238785,-0.253576721,2.031726042,36.74720162,1.920556393,0.547596276,2.611
mL_AH1,-14.87812682,-2.99305021,-0.413409342,2.073185909,38.636443,2.17620574,0.527697791,2.612
mL_AH1,-13.15957688,-3.298967894,-0.537792586,2.115418438,40.54502069,2.424645563,0.508978886,2.613
mL_AH1,-9.749669003,-3.612467401,-0.623167216,2.158327547,42.47229273,2.665703864,0.491492808,2.614
mL_AH1,-7.226493586,-3.931952287,-0.669338682,2.2018761,44.41069551,2.899330773,0.475372714,2.615
mL_AH1,-8.53873282,-4.25576496,-0.67880306,2.24597884,46.35962665,3.125498976,0.460892959,2.616
mL_AH1,-8.433425918,-4.582197812,-0.655905248,2.290612559,48.3116641,-2.93881983,0.44839705,2.617
mL_AH1,-8.542437699,-4.909504543,-0.605957447,2.335700318,50.26622214,-2.727028516,0.43829342,2.618
mL_AH1,-14.31868085,-5.235911606,-0.534435931,2.381230097,52.21610908,-2.5218363,0.431043546,2.619
mL_AH1,-14.26846403,-5.559629688,-0.446350518,2.427131386,54.16072817,-2.322639801,0.427098367,2.62
mL_AH1,-14.69126381,-5.878865164,-0.345847872,2.473401163,56.09320664,-2.128570181,0.426941573,2.621
mL_AH1,-16.92575932,-6.191831434,-0.23607173,2.51997394,58.01290539,-1.938631075,0.430981466,2.622
mL_AH1,-19.64687027,-6.496760083,-0.119265482,2.566853918,59.91335716,-1.751654156,0.439638052,2.623
mL_AH1,-17.18990376,-6.791911783,0.002930212,2.613979608,61.79384675,-1.566443697,0.453207834,2.624
mL_AH1,-16.66607893,-7.075586876,0.129056004,2.661360981,63.64839529,-1.381821531,0.471981077,2.625
mL_AH1,-17.44867746,-7.346135575,0.25737277,2.708939811,65.47617648,-1.196723981,0.496096635,2.626
mL_AH1,-14.58284056,-7.601967721,0.38544586,2.756730641,67.27177753,-1.010279049,0.525674572,2.627
mL_AH1,-14.87925515,-7.841562046,0.509849254,2.804677981,69.03422616,-0.821801637,0.5606777,2.628
mL_AH1,-14.51328718,-8.063474889,0.626044596,2.852799945,70.75874684,-0.630862928,0.601042579,2.629
mL_AH1,-9.41620437,-8.266348321,0.728464084,2.901043423,72.444188,-0.43718956,0.646565406,2.63
mL_AH1,-13.30469169,-8.448917651,0.810797663,2.949429245,74.08647501,-0.240730786,0.697011303,2.631
mL_AH1,-12.55704272,-8.610018251,0.866457408,2.997906448,75.68424668,-0.04151008,0.752043532,2.632
mL_AH1,-12.36151477,-8.748591707,0.889168795,3.046497842,77.23418461,0.160295506,0.811289002,2.633
mL_AH1,-12.99382587,-8.863691229,0.873622367,3.095154477,78.73469189,0.364506259,0.874329024,2.634
mL_AH1,-11.37632581,-8.954486332,0.816111614,-3.139284799,80.18325254,0.57085155,0.940701045,2.635
mL_AH1,-14.97012444,-9.020266743,0.715084246,-3.090496374,81.57801313,0.779097138,1.009963682,2.636
mL_AH1,-18.27898746,-9.060445544,0.571543724,-3.041640611,82.91729637,0.988964207,1.081622662,2.637
mL_AH1,-18.36575993,-9.074561512,0.38925449,-2.992762564,84.19897743,1.200220144,1.155271703,2.638
mL_AH1,-18.48795177,-9.062280685,0.17472528,-2.943836993,85.42224335,1.412621554,1.230444371,2.639
mL_AH1,-21.05222445,-9.023397122,-0.063032305,-2.894906963,86.5846892,1.625962911,1.306817109,2.64
mL_AH1,-19.11781192,-8.957832877,-0.312951013,-2.845947366,87.6863807,1.840053873,1.384005558,2.641
mL_AH1,-22.06891715,-8.865637202,-0.562523419,-2.796999204,88.72463012,2.0547257,1.461800266,2.642
mL_AH1,-21.91469659,-8.746984975,-0.798534678,-2.748037881,89.70038422,2.269845065,1.539941371,2.643
mL_AH1,-22.16619758,-8.6021744,-1.007854135,-2.699102234,90.61067561,2.485283274,1.618345617,2.644
mL_AH1,-19.37196439,-8.431623981,-1.178226256,-2.650168521,91.45732204,2.700961434,1.696902693,2.645
mL_AH1,-19.87621156,-8.235868823,-1.299005996,-2.60127329,92.23708494,2.91679202,1.775648119,2.646
mL_AH1,-22.09494668,-8.015556278,-1.361792868,-2.552393958,92.95263054,3.132744853,1.854624998,2.647
mL_AH1,-14.82895206,-7.771441006,-1.360930094,-2.503564656,93.60046233,-2.934411613,1.933963145,2.648
mL_AH1,-14.08695121,-7.504379465,-1.293848352,-2.454764225,94.18406029,-2.718295727,2.013840613,2.649
mL_AH1,-12.43779904,-7.215323912,-1.161246192,-2.406024251,94.69968766,-2.502099042,2.094444503,2.65
mL_AH1,-11.57091564,-6.905315952,-0.967109677,-2.357325239,95.15159188,-2.285778143,2.176049068,2.651
mL_AH1,-14.07573755,-6.575479696,-0.718581376,-2.308696099,95.53581754,-2.069302812,2.25885528,2.652
mL_AH1,-15.56476377,-6.227014588,-0.425693177,-2.260119219,95.85732285,-1.85260709,2.343179977,2.653
mL_AH1,-11.92490014,-5.861187962,-0.100978889,-2.211620708,96.11195908,-1.635630459,2.429194978,2.654
mL_AH1,-11.88748039,-5.479327383,0.241017795,-2.163185029,96.30532932,-1.418294499,2.517198709,2.655
mL_AH1,-13.04172363,-5.082812831,0.584325757,-2.114835375,96.43312026,-1.200516814,2.607296734,2.656
mL_AH1,-11.57416716,-4.673068797,0.91220606,-2.066558459,96.5015063,-0.982215852,2.699708283,2.657
mL_AH1,-7.546886612,-4.251556328,1.207875205,-2.018374454,96.50604114,-0.763297085,2.794444756,2.658
mL_AH1,-10.35718651,-3.819765102,1.455276306,-1.970272474,96.45339066,-0.54368341,2.891592725,2.659
mL_AH1,-11.21077623,-3.379205556,1.63987808,-1.922269581,96.3390096,-0.323278021,2.991052151,2.66
mL_AH1,-6.713001151,-2.93140115,1.749475208,-1.874357423,96.16997088,-0.102013349,3.09273727,2.661
mL_AH1,-6.172371689,-2.477880788,1.774956081,-1.826549877,95.94166615,0.120200987,3.196430002,2.662
mL_AH1,-8.184702733,-2.020171453,1.710996384,-1.77884124,95.66148795,0.343420744,3.301851641,2.663
mL_AH1,-1.103275188,-1.559791096,1.556630706,-1.731242149,95.32480222,0.567723341,3.408668999,2.664
mL_AH1,-4.93201146,-1.098241808,1.315651068,-1.683749645,94.9392324,0.793153054,3.516412057,2.665
mL_AH1,-7.015163182,-0.637003317,0.996782216,-1.636371088,94.50015714,1.01977053,3.624642718,2.666
mL_AH1,-5.546562762,-0.177526824,0.613589744,-1.58910635,94.01534258,1.247610779,3.73272368,2.667
mL_AH1,-4.693837022,0.278770784,0.184089023,-1.541959492,93.48021926,1.47671662,3.840126817,2.668
mL_AH1,-6.098083542,0.730512347,-0.269959663,-1.494933284,92.90260997,1.707116851,3.946091359,2.669
mL_AH1,-9.627401827,1.17636544,-0.724062436,-1.448028498,92.27803687,1.938837801,4.050017223,2.67
mL_AH1,-8.107237762,1.615046977,-1.152277231,-1.401250849,91.61429709,2.171904977,4.151078908,2.671
mL_AH1,-7.538738289,2.045327407,-1.528714854,-1.354597845,90.90704422,2.406331424,4.24862566,2.672
mL_AH1,-11.26093419,2.466034498,-1.829172711,-1.308078183,90.16397246,2.64214149,4.341833821,2.673
mL_AH1,-11.59199121,2.876056714,-2.032797539,-1.261686149,89.3809064,2.87933939,4.430027539,2.674
mL_AH1,-10.5233809,3.274346186,-2.123659327,-1.215433436,88.56536594,3.117949368,4.51245095,2.675
mL_AH1,-10.90034271,3.659921287,-2.092112828,-1.169311171,87.71338527,-2.925213442,4.588434498,2.676
mL_AH1,-9.230257037,4.031868814,-1.935827231,-1.12333404,86.83224531,-2.683754231,4.657346924,2.677
mL_AH1,-9.974642234,4.389345792,-1.660379233,-1.077490085,85.91822671,-2.440856672,4.71856307,2.678
mL_AH1,-8.136487124,4.731580903,-1.279329611,-1.031796954,84.97831353,-2.196497219,4.771617048,2.679
mL_AH1,-7.735423446,5.057875553,-0.813737138,-0.986239698,84.00906718,-1.950668834,4.815972278,2.68
mL_AH1,-5.150185243,5.367604582,-0.291104235,-0.940838875,83.01712392,-1.703349394,4.851349225,2.681
mL_AH1,-0.900100894,5.660216634,0.256206906,-0.89557664,81.99935672,-1.454523559,4.877346996,2.682
mL_AH1,-3.525759598,5.935234188,0.793004297,-0.850476388,80.96200984,-1.204171096,4.89387355,2.683
mL_AH1,-6.309121836,6.192253271,1.283617542,-0.80551749,79.90229435,-0.95226721,4.900707922,2.684
mL_AH1,-1.687356076,6.430942851,1.694411861,-0.760726075,78.82602486,-0.698793411,4.897930666,2.685
mL_AH1,-5.02779648,6.651043934,1.996282351,-0.716078852,77.73077228,-0.443716249,4.885534888,2.686
mL_AH1,-3.093784504,6.852368368,2.166935673,-0.671604557,76.62189029,-0.187018129,4.863749591,2.687
mL_AH1,-3.793056389,7.034797376,2.192770842,-0.627277366,75.49732623,0.071340443,4.832798595,2.688
mL_AH1,-1.52097251,7.198279824,2.070190937,-0.583128478,74.36194776,0.331377562,4.793033007,2.689
mL_AH1,-1.351762713,7.342830238,1.806212831,-0.539129673,73.21408988,0.59313478,4.744900225,2.69
mL_AH1,-4.403343862,7.468526599,1.418290548,-0.49531444,72.05811508,0.85663218,4.688849879,2.691
mL_AH1,0.154329575,7.575507903,0.933326513,-0.451652309,70.89275177,1.121908669,4.625519103,2.692
mL_AH1,0.086639654,7.663971539,0.385909486,-0.408178866,69.72184374,1.388987215,4.55543692,2.693
mL_AH1,-0.840788575,7.734170464,-0.18411664,-0.364861544,68.54451314,1.657899461,4.479371835,2.694
mL_AH1,0.346983015,7.786410216,-0.734588329,-0.321737811,67.36407668,1.928670857,4.397915744,2.695
mL_AH1,-2.097469277,7.821045786,-1.224246806,-0.27877316,66.18004522,2.201322043,4.311893121,2.696
mL_AH1,0.817475286,7.838478338,-1.616000709,-0.236006708,64.99520491,2.475878768,4.22194005,2.697
mL_AH1,0.208075661,7.839151836,-1.879960308,-0.193402171,63.80944516,2.752348511,4.128855779,2.698
mL_AH1,3.468527988,7.823549571,-1.995982513,-0.151000062,62.62502251,3.030753364,4.033294032,2.699
mL_AH1,3.84833683,7.792190615,-1.955494636,-0.108762495,61.44219007,-2.972097811,3.935954673,2.7
mL_AH1,-3.377213035,7.745626232,-1.762415252,-0.066731108,60.2626798,-2.689820987,3.837471003,2.701
mL_AH1,-5.44392281,7.684436262,-1.43305949,-0.024866594,59.0870895,-2.405618542,3.738387933,2.702
mL_AH1,-2.384457767,7.609225503,-0.994998636,0.016788561,57.91663537,-2.119490273,3.639269359,2.703
mL_AH1,-2.49507239,7.520620113,-0.484933692,0.058274894,56.75223733,-1.83146019,3.540475372,2.704
mL_AH1,-5.491639437,7.419264061,0.054268182,0.099549358,55.59460836,-1.54154311,3.442446186,2.705
mL_AH1,-2.338143129,7.305815652,0.577144713,0.140653514,54.44496523,-1.249763577,3.345354279,2.706
mL_AH1,-2.223742687,7.180944137,1.039523353,0.181544043,53.30353371,-0.956148256,3.249467636,2.707
mL_AH1,-4.357538778,7.045326447,1.402385526,0.222263307,52.17180025,-0.660713904,3.154792566,2.708
mL_AH1,-7.092213332,6.899644051,1.635363923,0.262768004,51.04952278,-0.363489152,3.061397067,2.709
mL_AH1,-3.974276955,6.744579982,1.719545663,0.303101057,49.93842905,-0.064472729,2.96916221,2.71
mL_AH1,-3.678550541,6.580816025,1.64930455,0.343219461,48.83783159,0.2363219,2.877964228,2.711
mL_AH1,-4.533371075,6.409030098,1.432964113,0.383166442,47.74967062,0.538926591,2.78761516,2.712
mL_AH1,-4.514427402,6.229893834,1.092193693,0.422899561,46.67283856,0.843366561,2.6978545,2.713
mL_AH1,-9.06603574,6.044070376,0.6601543,0.462462062,45.60945936,1.149719881,2.608495121,2.714
mL_AH1,-7.959645763,5.852212404,0.178529056,0.501812322,44.55803322,1.458078193,2.519244441,2.715
mL_AH1,-7.252109033,5.654960383,-0.306316333,0.54099329,43.52083994,1.768585356,2.430001742,2.716
mL_AH1,-7.918698218,5.45294106,-0.747705426,0.579964387,42.49601775,2.081428268,2.340590435,2.717
mL_AH1,-9.210538338,5.246766198,-1.103153632,0.618767921,41.48597569,2.396840091,2.251102521,2.718
mL_AH1,-6.627003025,5.037031548,-1.338571799,0.657364553,40.48852258,2.715128539,2.16165478,2.719
mL_AH1,-10.18496446,4.824316069,-1.431753107,0.695795558,39.50617199,3.036640058,2.072663745,2.72
mL_AH1,-9.188254406,4.609181369,-1.374778685,0.734023001,38.53643795,-2.921368383,1.984727094,2.721
mL_AH1,-12.09154678,4.392171385,-1.175068364,0.772086695,37.58191617,-2.592055289,1.89874335,2.722
mL_AH1,-13.38504495,4.173812268,-0.854924883,0.809950217,36.63986251,-2.258048439,1.815968731,2.723
mL_AH1,-17.3340544,3.954612478,-0.449562368,0.847651443,35.71293507,-1.918790004,1.737958786,2.724
mL_AH1,-20.16256999,3.735063055,-0.003759957,0.885155521,34.79816999,-1.573708683,1.666779021,2.725
mL_AH1,-18.05734731,3.515638068,0.432575283,0.922497856,33.89827109,-1.222318867,1.604816838,2.726
mL_AH1,-14.66455372,3.296795205,0.809530034,0.959645174,33.01009504,-0.864301474,1.555059119,2.727
mL_AH1,-11.79482651,3.078976483,1.082497587,0.996629812,32.13637803,-0.499610484,1.520873734,2.728
mL_AH1,-14.87462986,2.862609055,1.21714637,1.033420014,31.27383923,-0.128645222,1.506235662,2.729
mL_AH1,-10.62309898,2.648106071,1.193518433,1.070044401,30.42523732,0.247695847,1.515586185,2.73
mL_AH1,-10.38485017,2.43586758,1.008795733,1.106472611,29.5871974,0.627896085,1.553905883,2.731
mL_AH1,-9.331380714,2.22628142,0.678385596,1.142728841,28.76249408,1.009967839,1.62672044,2.732
mL_AH1,-8.304832596,2.019724077,0.23513148,1.17878393,27.94770272,1.391584841,1.739979922,2.733
mL_AH1,-9.217038157,1.816561474,-0.273362622,1.214656887,27.14561012,1.770426968,1.900206357,2.734
mL_AH1,-10.14164014,1.61714966,-0.789113011,1.250319505,26.35278644,2.144450845,2.114221439,2.735
mL_AH1,-9.411427279,1.421835374,-1.249477015,1.285784776,25.57202915,2.512104675,2.389352146,2.736
mL_AH1,-6.493338884,1.230956456,-1.593691782,1.321025124,24.799947,2.87243597,2.733119746,2.737
mL_AH1,-11.21403031,1.044842084,-1.769597761,1.356046634,24.03934819,-3.058171101,3.153370172,2.738
mL_AH1,-13.13254652,0.863812817,-1.73986066,1.39082196,23.28692231,-2.713310074,3.658064073,2.739
mL_AH1,-14.27434726,0.68818043,-1.487019771,1.425349314,22.54548914,-2.375852118,4.255204254,2.74
mL_AH1,-13.13675474,0.518247541,-1.01677377,1.459601075,21.81185894,-2.045275384,4.952832744,2.741
mL_AH1,-17.34316423,0.354307004,-0.359062429,1.49356652,21.08886435,-1.720986649,5.758693582,2.742
mL_AH1,-18.24586428,0.19664109,0.433297243,1.527217131,20.37347296,-1.402358976,6.68045562,2.743
mL_AH1,-19.19898711,0.045520437,1.288426911,1.560532057,19.66853139,-1.088787312,7.725155644,2.744
mL_AH1,-19.44825322,-0.098797205,2.121413165,1.593481105,18.97119761,-0.779710575,8.899555787,2.745
mL_AH1,-18.57885814,-0.236068439,2.842065485,1.626031946,18.2843331,-0.474611702,10.20951987,2.746
mL_AH1,-17.56305764,-0.366065887,3.363726183,1.658151745,17.60531502,-0.173040014,11.66032629,2.747
mL_AH1,-16.30014077,-0.488580016,3.612309153,1.68979515,16.93702027,0.125415557,13.25619399,2.748
mL_AH1,-15.0935648,-0.603421145,3.534676075,1.720925486,16.27706947,0.421102363,15.00034689,2.749
mL_AH1,-13.33202391,-0.71042158,3.10547613,1.751482614,15.62835514,0.714336809,16.89489149,2.75
mL_AH1,-15.30400012,-0.809437869,2.331680935,1.781424572,14.98876069,1.005384012,18.9404885,2.751
mL_AH1,-7.766656318,-0.90035315,1.254233812,1.810674441,14.36119399,1.294483856,21.13668575,2.752
mL_AH1,-10.87703062,-0.983079561,-0.053513062,1.839183285,13.74381515,1.581839875,23.48118579,2.753
mL_AH1,-10.53525358,-1.057560677,-1.490600899,1.866855231,13.13954651,1.867632703,25.97058213,2.754
mL_AH1,-10.15580401,-1.123773944,-2.936216958,1.893632518,12.54683271,2.152020409,28.59937666,2.755
mL_AH1,-13.67083011,-1.181733067,-4.259805963,1.919398109,11.96860882,2.435138853,31.36090706,2.756
mL_AH1,-17.60264613,-1.231490316,-5.332690117,1.944083606,11.40360527,2.717112047,34.24640397,2.757
mL_AH1,-22.72797391,-1.273138692,-6.040160827,1.967548908,10.85476685,2.998042661,37.24579457,2.758
mL_AH1,-24.52363524,-1.306813927,-6.29291172,1.989713671,10.32110384,-3.005156933,40.34713941,2.759
mL_AH1,-33.7114932,-1.332696259,-6.0366954,2.010413811,9.805566434,-2.726037622,43.53699892,2.76
mL_AH1,-36.11389682,-1.351011932,-5.259208555,2.029557118,9.307431397,-2.447708122,46.80052184,2.761
mL_AH1,-37.95867551,-1.362034394,-3.99343371,2.046956857,8.829648545,-2.170107321,50.1211804,2.762
mL_AH1,-35.7321867,-1.366085139,-2.316972921,2.062512024,8.371740579,-1.893175945,53.48160574,2.763
mL_AH1,-28.96352997,-1.363534173,-0.347271797,2.076018967,7.93665026,-1.616865392,56.86270322,2.764
mL_AH1,-26.86416034,-1.354800058,1.766982248,2.087376557,7.524119086,-1.341130714,60.24509608,2.765
mL_AH1,-21.40191617,-1.340349541,3.857632783,2.096377655,7.137075853,-1.065932568,63.6078594,2.766
mL_AH1,-18.44816992,-1.320696734,5.751023936,2.102938972,6.775448246,-0.791237715,66.93021985,2.767
mL_AH1,-10.96825898,-1.296401849,7.282956884,2.106875184,6.442144731,-0.517014146,70.19031592,2.768
mL_AH1,-8.256628689,-1.268069484,8.313296684,2.10815203,6.137242219,-0.243237928,73.36668569,2.769
mL_AH1,-6.565286126,-1.236346474,8.738889865,2.10664645,5.863623535,0.030116573,76.43750453,2.77
mL_AH1,-6.657546463,-1.201919295,8.503577016,2.102418806,5.621474405,0.303066164,79.38142284,2.771
mL_AH1,-3.430548484,-1.165511048,7.604325899,2.095461783,5.413647796,0.575630459,82.17762401,2.772
mL_AH1,-3.325545561,-1.127878025,6.092848275,2.085982925,5.240394961,0.847821011,84.80575055,2.773
mL_AH1,-8.223806127,-1.089805869,4.072467064,2.074142873,5.104535369,1.119651509,87.24689087,2.774
mL_AH1,-11.97460178,-1.052105332,1.690432015,2.060333862,5.006339895,1.391129692,89.48260423,2.775
mL_AH1,-23.19077032,-1.01560766,-0.873699088,2.044906219,4.94859053,1.662263448,91.49665484,2.776
mL_AH1,-30.11950331,-0.981159592,-3.422630516,2.028426678,4.93152932,1.933057619,93.27342735,2.777
mL_AH1,-38.08033771,-0.949617998,-5.757588878,2.011395578,4.957895325,2.2035146,94.79997647,2.778
mL_AH1,-44.0865044,-0.921844178,-7.694849847,1.99447631,5.02785097,2.473636702,96.06432244,2.779
mL_AH1,-51.72471604,-0.898697825,-9.081076396,1.978215653,5.144084468,2.743421354,97.05726029,2.78
mL_AH1,-46.49448775,-0.881030687,-9.80611715,1.963249548,5.306626113,3.012868165,97.77107121,2.781
mL_AH1,-40.59046203,-0.869679968,-9.812142077,1.950046488,5.518102425,-3.00121506,98.20058217,2.782
mL_AH1,-31.98648149,-0.865461502,-9.098324498,1.939102431,5.778358717,-2.732461418,98.34270591,2.783
mL_AH1,-23.90712761,-0.869162758,-7.720681458,1.930721367,6.089946252,-2.464066832,98.19644866,2.784
mL_AH1,-21.37741909,-0.88153575,-5.787120413,1.925207087,6.452474256,-2.19603929,97.76343748,2.785
mL_AH1,-19.35596924,-0.9032899,-3.448167556,1.922679979,6.868403224,-1.928392842,97.04687632,2.786
mL_AH1,-20.53200432,-0.935084959,-0.884232167,1.923264521,7.337059372,-1.661140884,96.05291468,2.787
